,field,candidate id,object id,object ra,object dec,object MJD,object filter,object magnitude,object magnitude error,object real/bogus score,exposure id,mean seeing,airmass,object datetime,parallactic angle
4296,COSMOS,DC21gfjs,10065207,149.12706162725,3.38105182158,59322.11439555,i,20.643,0.014,1.0,2032,0.743,1.34,2021-04-18 02:44:43.775520,143.69643983383278
4297,COSMOS,DC21gfjs,696546,149.1273719092,3.38127302079,59322.12466261,g,21.492,0.025,0.939,562,0.999,1.39,2021-04-18 02:59:30.849504,140.44029084424974
4298,COSMOS,DC21gfjs,701153,149.12741241605,3.3812971159,59322.12567475,r,20.787,0.012,1.0,563,0.847,1.39,2021-04-18 03:00:58.298400,140.13934281580012
4299,COSMOS,DC21fkrd,10047790,149.15018471863,3.37172322176,59319.0500871,i,21.642,0.047,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,177.66838827332165
4300,COSMOS,DC21fkrd,569732,149.15017379375,3.37224544987,59319.06079798,g,22.484,0.065,0.745,486,1.064,1.2,2021-04-15 01:27:32.945472,171.68402202250982
4301,COSMOS,DC21fkrd,574197,149.15019761578,3.37227329587,59319.06182515,r,21.773,0.041,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.11870870266952
4302,COSMOS,DC21fkrd,595917,149.15018695744,3.37276855196,59319.07346787,g,22.501,0.067,0.798,495,1.137,1.21,2021-04-15 01:45:47.623968,164.87684298659937
4303,COSMOS,DC21birgy,4419996,149.08583814463,3.56486965042,59375.98896034,g,22.054,0.06,0.853,1511,1.332,1.45,2021-06-10 23:44:06.173376,137.23916590795335
4304,COSMOS,DC21birgy,4424552,149.08611891955,3.56476334742,59375.9902059,g,22.196,0.068,0.705,1512,1.306,1.46,2021-06-10 23:45:53.789760,136.91653446467546
4305,COSMOS,DC21birgy,4420915,149.08636901178,3.56470272299,59375.99146096,r,21.468,0.046,1.0,1513,1.071,1.47,2021-06-10 23:47:42.226944,136.59617501104324
4306,COSMOS,DC21kbkf,1259829,149.11451265668,3.55369336608,59363.99209099,g,20.288,0.025,1.0,1121,1.445,1.31,2021-05-29 23:48:36.661536,146.46263249362676
4307,COSMOS,DC21kbkf,1259258,149.11478053184,3.55366249526,59363.99334451,g,20.314,0.033,0.046,1122,1.67,1.31,2021-05-29 23:50:24.965664,146.00932777589895
4308,COSMOS,DC21kbkf,1261495,149.11498458105,3.55364153516,59363.99460828,r,19.854,0.011,1.0,1123,1.415,1.32,2021-05-29 23:52:14.155392,145.55831522231222
4309,COSMOS,DC21kbkf,1263202,149.11518627657,3.55361949357,59363.99574066,r,19.852,0.009,1.0,1124,1.216,1.32,2021-05-29 23:53:51.993024,145.15934515080738
4310,COSMOS,DC21kbtm,1263800,149.28942725684,3.69793662615,59363.99209099,g,20.779,0.038,1.0,1121,1.445,1.31,2021-05-29 23:48:36.661536,146.72986229371057
4311,COSMOS,DC21kbtm,1261564,149.28971844304,3.69788360183,59363.99334451,g,20.844,0.053,0.811,1122,1.67,1.31,2021-05-29 23:50:24.965664,146.27453387762407
4312,COSMOS,DC21kbtm,1265379,149.28996483244,3.69785806098,59363.99460828,r,20.381,0.017,1.0,1123,1.415,1.32,2021-05-29 23:52:14.155392,145.82148334745497
4313,COSMOS,DC21kbtm,1267065,149.29018729409,3.69782551606,59363.99574066,r,20.36,0.014,1.0,1124,1.216,1.32,2021-05-29 23:53:51.993024,145.42064464267526
4314,COSMOS,DC21bircv,4425191,149.363009438,3.1517477515,59375.98896034,g,22.074,0.055,0.856,1511,1.332,1.45,2021-06-10 23:44:06.173376,137.18483474372547
4315,COSMOS,DC21bircv,4418981,149.36331979422,3.15167912733,59375.9902059,g,22.077,0.055,1.0,1512,1.306,1.46,2021-06-10 23:45:53.789760,136.86050506033612
4316,COSMOS,DC21bcess,3090448,149.41816359743,3.13104182288,59369.98730898,g,22.411,0.051,0.99,1414,0.869,1.35,2021-06-04 23:41:43.495872,142.49015624532612
4317,COSMOS,DC21bcess,3087625,149.41843141547,3.13094484464,59369.98857455,g,22.399,0.053,1.0,1415,0.951,1.36,2021-06-04 23:43:32.841120,142.0830930279854
4318,COSMOS,DC21bcess,3090595,149.41891130761,3.13076126343,59369.9909792,r,21.773,0.045,1.0,1417,0.79,1.37,2021-06-04 23:47:00.602880,141.32554872598834
4319,COSMOS,DC21fksb,569829,149.38107423629,3.1764754722,59319.04774998,g,22.965,0.091,0.712,476,1.024,1.19,2021-04-15 01:08:45.598272,179.34516593724436
4320,COSMOS,DC21fksb,575117,149.38103399078,3.17651510544,59319.04876279,r,22.328,0.057,0.997,477,0.877,1.19,2021-04-15 01:10:13.105056,178.7701781184279
4321,COSMOS,DC21fksb,584325,149.38076104084,3.17683556514,59319.06079798,g,22.71,0.076,0.881,486,1.064,1.2,2021-04-15 01:27:32.945472,171.9960141184612
4322,COSMOS,DC21fksb,584992,149.3807575749,3.17686805705,59319.06182515,r,22.244,0.06,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.42669736891906
4323,COSMOS,DC21fudd,619571,149.37968738469,3.17818796956,59319.11367262,g,22.44,0.057,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,146.97025530666946
4324,COSMOS,DC21fudd,621641,149.37967477962,3.1782197442,59319.11471672,r,21.81,0.035,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.5832136183788
4325,COSMOS,DC21fudd,10054565,149.3796196607,3.17826009404,59319.11605387,i,21.743,0.044,1.0,2015,0.843,1.31,2021-04-15 02:47:07.054368,146.09374219181893
4326,COSMOS,DC21fudd,632441,149.37942763739,3.17854484853,59319.12633546,g,22.235,0.051,0.015,514,1.105,1.35,2021-04-15 03:01:55.383744,142.55927049462778
4327,COSMOS,DC21fudd,633944,149.37940178055,3.17854108604,59319.12735349,r,21.794,0.033,1.0,515,0.968,1.36,2021-04-15 03:03:23.341536,142.23075226600716
4328,COSMOS,DC21fudd,10056792,149.3793828221,3.17859450006,59319.12867876,i,21.561,0.037,1.0,2018,0.888,1.37,2021-04-15 03:05:17.844864,141.80876561135008
4329,COSMOS,DC21birbd,4424574,149.4320469211,3.20427345747,59375.98896034,g,22.091,0.056,1.0,1511,1.332,1.45,2021-06-10 23:44:06.173376,137.26783451194575
4330,COSMOS,DC21birbd,4418520,149.43236536563,3.2042384043,59375.9902059,g,22.207,0.061,0.961,1512,1.306,1.46,2021-06-10 23:45:53.789760,136.94264420713154
4331,COSMOS,DC21jpni,1194909,149.54086137328,3.14004421199,59352.00407323,g,21.401,0.062,0.218,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.17841076895104
4332,COSMOS,DC21jpni,1197751,149.54100622511,3.13994393078,59352.00532021,g,21.423,0.063,0.97,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.61685766268883
4333,COSMOS,DC21jpni,1199665,149.54115862632,3.13984132563,59352.00657101,r,21.054,0.037,0.305,1013,1.125,1.25,2021-05-18 00:09:27.735264,154.0598105151124
4334,COSMOS,DC21jpni,1197574,149.54133221207,3.13981013736,59352.00771295,r,21.047,0.033,0.994,1014,1.0,1.25,2021-05-18 00:11:06.398880,153.55678634160125
4335,COSMOS,DC21bcdbz,3082522,149.60912204485,3.18042615254,59369.98730898,g,22.558,0.062,0.998,1414,0.869,1.35,2021-06-04 23:41:43.495872,142.69408992537515
4336,COSMOS,DC21bcdbz,3082043,149.60939403689,3.1803921148,59369.98857455,g,22.623,0.07,1.0,1415,0.951,1.36,2021-06-04 23:43:32.841120,142.28461751446557
4337,COSMOS,DC21bcdbz,3080321,149.60960428178,3.18035338237,59369.98983576,r,21.938,0.049,1.0,1416,0.768,1.37,2021-06-04 23:45:21.809664,141.88227760373957
4338,COSMOS,DC21bcdbz,3081043,149.60982948434,3.18031187096,59369.9909792,r,21.926,0.054,0.998,1417,0.79,1.37,2021-06-04 23:47:00.602880,141.52247373381195
4339,COSMOS,DC21jynw,1250834,149.51740026224,3.20287837919,59360.97518492,g,20.455,0.035,1.0,1100,1.171,1.23,2021-05-26 23:24:15.977088,157.1714910727016
4340,COSMOS,DC21jynw,1245669,149.51768064603,3.20278905168,59360.97645314,g,20.418,0.031,1.0,1101,1.055,1.24,2021-05-26 23:26:05.551296,156.58003501118174
4341,COSMOS,DC21jynw,1248756,149.51795588442,3.20269192696,59360.97772378,r,20.008,0.017,1.0,1102,0.935,1.24,2021-05-26 23:27:55.334592,155.99367992758485
4342,COSMOS,DC21jnwj,1186472,149.31061722257,3.36508348553,59352.00407323,g,20.693,0.032,1.0,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.01557784437125
4343,COSMOS,DC21jnwj,1186284,149.3108089706,3.36507717258,59352.00532021,g,20.726,0.032,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.45901490483885
4344,COSMOS,DC21joyg,1191748,149.38842720073,3.4531595204,59352.00407323,g,21.298,0.056,0.999,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.16092698081317
4345,COSMOS,DC21joyg,1191619,149.38864830824,3.45313697445,59352.00532021,g,21.191,0.05,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.60401112286596
4346,COSMOS,DC21joyg,1194834,149.38885763778,3.45314909126,59352.00657101,r,20.648,0.026,1.0,1013,1.125,1.25,2021-05-18 00:09:27.735264,154.05150140457837
4347,COSMOS,DC21jvev,1228199,149.48126876036,3.29404392978,59358.00342262,g,20.844,0.047,1.0,1052,1.136,1.29,2021-05-24 00:04:55.714368,148.58269661174728
4348,COSMOS,DC21jvev,1228839,149.48154346501,3.29399768439,59358.00468874,g,20.9,0.048,1.0,1053,1.092,1.29,2021-05-24 00:06:45.107136,148.09426104675916
4349,COSMOS,DC21joxt,1191500,149.48168388735,3.46603964437,59352.00407323,g,21.576,0.074,0.761,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.28416614132408
4350,COSMOS,DC21joxt,1192328,149.48191003918,3.46604249294,59352.00532021,g,21.687,0.081,0.611,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.72611415206535
4351,COSMOS,DC21joxe,1191627,149.5523523625,3.41747381065,59352.00407323,g,19.685,0.012,1.0,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.3458209233315
4352,COSMOS,DC21joxe,1191308,149.55254425757,3.41745046243,59352.00532021,g,19.679,0.012,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.78638328135162
4353,COSMOS,DC21joxe,1193142,149.5527545593,3.41741976754,59352.00657101,r,18.931,0.005,1.0,1013,1.125,1.25,2021-05-18 00:09:27.735264,154.23135978380208
4354,COSMOS,DC21joxe,1193057,149.55293006146,3.417391643,59352.00771295,r,18.963,0.005,1.0,1014,1.0,1.25,2021-05-18 00:11:06.398880,153.72999100989873
4355,COSMOS,DC21bchxs,3105153,149.66056180557,3.10811470449,59372.95963224,g,22.198,0.072,1.0,1435,1.31,1.28,2021-06-07 23:01:52.225536,149.784200675422
4356,COSMOS,DC21bchxs,3104743,149.66085824617,3.10809734433,59372.96090051,g,22.436,0.077,0.849,1436,1.187,1.28,2021-06-07 23:03:41.804064,149.27738435697393
4357,COSMOS,DC21bchxs,3106930,149.66112262584,3.10806091877,59372.96215702,r,21.849,0.058,1.0,1437,1.062,1.29,2021-06-07 23:05:30.366528,148.78161123046536
4358,COSMOS,DC21bchxs,3107169,149.66139789291,3.10803019897,59372.96329646,r,21.795,0.054,1.0,1438,1.022,1.29,2021-06-07 23:07:08.814144,148.33755106642644
4359,COSMOS,DC21birdz,4419316,149.82757471244,3.11954413593,59375.98896034,g,22.458,0.081,0.952,1511,1.332,1.45,2021-06-10 23:44:06.173376,137.5050084125262
4360,COSMOS,DC21birdz,4424715,149.82783384958,3.11950275463,59375.9902059,g,22.451,0.08,1.0,1512,1.306,1.46,2021-06-10 23:45:53.789760,137.17576102096243
4361,COSMOS,DC21frmj,605467,149.96361772787,3.21306073831,59319.11367262,g,22.859,0.084,0.94,505,1.036,1.3,2021-04-15 02:43:41.314368,147.60044159265047
4362,COSMOS,DC21frmj,607947,149.96364676958,3.21311842043,59319.11471672,r,22.269,0.052,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,147.20687594705709
4363,COSMOS,DC21frmj,623107,149.96387202575,3.2135429777,59319.12633546,g,22.933,0.099,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,143.11212761773234
4364,COSMOS,DC21gqvc,738150,149.63703491908,3.28377947565,59329.04418083,g,21.455,0.104,0.44,599,1.136,1.21,2021-04-25 01:03:37.223712,166.59763023688527
4365,COSMOS,DC21gqvc,738956,149.63705169542,3.28381502477,59329.04521651,r,21.154,0.05,1.0,600,0.94,1.21,2021-04-25 01:05:06.706464,166.0489264605641
4366,COSMOS,DC21gqvc,10074608,149.63700668151,3.28384206139,59329.04660615,i,20.999,0.037,0.657,2043,0.894,1.21,2021-04-25 01:07:06.771360,165.31734311986955
4367,COSMOS,DC21gqvc,748173,149.63701137346,3.28400393488,59329.05687279,g,21.588,0.117,0.521,608,1.085,1.22,2021-04-25 01:21:53.809056,160.10052902567207
4368,COSMOS,DC21gqvc,749544,149.63701520384,3.28405477803,59329.05792094,r,21.035,0.046,1.0,609,0.938,1.23,2021-04-25 01:23:24.369216,159.5881533091135
4369,COSMOS,DC21gqvc,10081561,149.63703749952,3.28409203278,59329.05925142,i,21.042,0.037,1.0,2051,0.882,1.23,2021-04-25 01:25:19.322688,158.94352190692737
4370,COSMOS,DC21biqzl,4426172,149.63804790971,3.3620481276,59375.98896034,g,21.916,0.047,1.0,1511,1.332,1.45,2021-06-10 23:44:06.173376,137.51670391324512
4371,COSMOS,DC21biqzl,4418106,149.63827488701,3.36203444955,59375.9902059,g,22.084,0.054,1.0,1512,1.306,1.46,2021-06-10 23:45:53.789760,137.18881952710086
4372,COSMOS,DC21biqzl,4427447,149.6384829701,3.36201175127,59375.99146096,r,21.326,0.038,1.0,1513,1.071,1.47,2021-06-10 23:47:42.226944,136.86324087104896
4373,COSMOS,DC21biqzl,4428973,149.63869307043,3.36198549414,59375.99261018,r,21.272,0.036,1.0,1515,1.115,1.48,2021-06-10 23:49:21.519552,136.56932798822402
4374,COSMOS,DC21jutr,1230118,149.74029189671,3.3437095333,59358.00342262,g,19.412,0.013,1.0,1052,1.136,1.29,2021-05-24 00:04:55.714368,148.89329936141633
4375,COSMOS,DC21jutr,1225885,149.74067765718,3.34368079761,59358.00468874,g,19.469,0.013,0.998,1053,1.092,1.29,2021-05-24 00:06:45.107136,148.40156412895948
4376,COSMOS,DC21fcwa,526746,149.75958670421,3.37972625228,59316.08688242,g,20.798,0.016,1.0,457,1.339,1.22,2021-04-12 02:05:06.641088,163.05803871748327
4377,COSMOS,DC21fcwa,526815,149.75957632577,3.37976267035,59316.08792099,r,20.093,0.008,1.0,458,1.129,1.22,2021-04-12 02:06:36.373536,162.53045233491804
4378,COSMOS,DC21fcwa,10042767,149.7595861519,3.37981712972,59316.08923952,i,20.186,0.012,1.0,2001,1.071,1.22,2021-04-12 02:08:30.294528,161.865806095591
4379,COSMOS,DC21fcwa,543261,149.7595226478,3.38021011168,59316.09951857,g,20.95,0.017,1.0,466,1.217,1.24,2021-04-12 02:23:18.404448,156.89405766070468
4380,COSMOS,DC21fcwa,545560,149.75953476237,3.38024702894,59316.10054549,r,20.184,0.008,1.0,467,1.072,1.24,2021-04-12 02:24:47.130336,156.4188939836358
4381,COSMOS,DC21hnri,882747,149.79100983984,3.40203022067,59337.01882793,g,22.31,0.071,0.708,750,1.39,1.2,2021-05-03 00:27:06.733152,168.74284848346522
4382,COSMOS,DC21hnri,885781,149.79103625505,3.40203116292,59337.01986828,r,21.822,0.051,1.0,751,1.209,1.2,2021-05-03 00:28:36.619392,168.18262745704527
4383,COSMOS,DC21hnri,10134302,149.7911357663,3.4020418937,59337.02119967,i,21.674,0.059,1.0,2105,1.23,1.2,2021-05-03 00:30:31.651488,167.46964649461557
4384,COSMOS,DC21hnri,891319,149.79145222913,3.40218925797,59337.03153942,g,22.428,0.095,0.238,757,1.59,1.22,2021-05-03 00:45:25.005888,162.10133602591424
4385,COSMOS,DC21hnri,850738,149.79143996443,3.40214424862,59337.03255183,r,21.917,0.07,0.897,731,1.527,1.22,2021-05-03 00:46:52.478112,161.59358544449395
4386,COSMOS,DC21hnri,10138381,149.79153038016,3.40218662794,59337.03388128,i,21.698,0.081,0.907,2108,1.562,1.22,2021-05-03 00:48:47.342592,160.93231840736502
4387,COSMOS,DC21jobh,1186190,149.93690547499,3.47251797177,59352.00407323,g,21.332,0.057,1.0,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.85843137678222
4388,COSMOS,DC21jobh,1186846,149.93701416953,3.47253617072,59352.00532021,g,21.274,0.052,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,155.29419038685575
4389,COSMOS,DC21jobh,1187745,149.93716744596,3.47248077617,59352.00657101,r,20.902,0.033,1.0,1013,1.125,1.25,2021-05-18 00:09:27.735264,154.73429552162614
4390,COSMOS,DC21jobh,1188135,149.93726790629,3.47246917391,59352.00771295,r,20.948,0.03,1.0,1014,1.0,1.25,2021-05-18 00:11:06.398880,154.22843272566593
4391,COSMOS,DC21jobh,10224473,149.93740307003,3.47244849961,59352.00886054,i,20.851,0.051,1.0,2182,1.122,1.26,2021-05-18 00:12:45.550656,153.7252540505063
4392,COSMOS,DC21jovo,1191030,149.34091825984,3.62352092366,59352.00407323,g,21.392,0.062,0.747,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.195111851344
4393,COSMOS,DC21jovo,1191124,149.34119424685,3.62345351924,59352.00532021,g,21.415,0.061,0.947,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.6401743050932
4394,COSMOS,DC21fujk,621080,149.53637704505,3.50327856649,59319.11367262,g,22.935,0.093,0.52,505,1.036,1.3,2021-04-15 02:43:41.314368,147.33742733116495
4395,COSMOS,DC21fujk,622243,149.53637377987,3.50328116493,59319.11471672,r,22.47,0.066,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.94925694276668
4396,COSMOS,DC21fujk,632636,149.53621417644,3.50344032279,59319.12633546,g,23.01,0.106,0.288,514,1.105,1.35,2021-04-15 03:01:55.383744,142.90931381561794
4397,COSMOS,DC21fujk,635768,149.53619318744,3.50343614375,59319.12735349,r,22.584,0.072,0.982,515,0.968,1.36,2021-04-15 03:03:23.341536,142.57913792648847
4398,COSMOS,DC21fujk,10056769,149.5361525245,3.50344229618,59319.12867876,i,22.396,0.082,0.993,2018,0.888,1.37,2021-04-15 03:05:17.844864,142.1548855601342
4399,COSMOS,DC21jnye,1191087,149.62091516194,3.48440872963,59352.00407323,g,18.887,0.006,0.96,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.4680868051839
4400,COSMOS,DC21jnye,1191662,149.6212371371,3.48436706769,59352.00532021,g,18.9,0.006,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.90840206719722
4401,COSMOS,DC21flat,571153,149.59497752814,3.52023787924,59319.04774998,g,23.14,0.11,0.327,476,1.024,1.19,2021-04-15 01:08:45.598272,179.6844817502329
4402,COSMOS,DC21flat,574838,149.59493344978,3.52022208097,59319.04876279,r,22.64,0.078,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,179.11456672812378
4403,COSMOS,DC21flat,10048594,149.59486946322,3.52019414489,59319.0500871,i,22.387,0.088,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,178.36968062397108
4404,COSMOS,DC21flat,587053,149.59455728991,3.5200310002,59319.06079798,g,23.263,0.131,0.193,486,1.064,1.2,2021-04-15 01:27:32.945472,172.3931811146226
4405,COSMOS,DC21flat,585722,149.59450993774,3.5200389274,59319.06182515,r,22.527,0.079,0.754,487,0.998,1.2,2021-04-15 01:29:01.692960,171.82760070616393
4406,COSMOS,DC21fuhr,620555,149.61623414474,3.56775964356,59319.11367262,g,22.914,0.092,0.755,505,1.036,1.3,2021-04-15 02:43:41.314368,147.46047674618146
4407,COSMOS,DC21fuhr,621642,149.6162365662,3.56778465885,59319.11471672,r,22.393,0.06,0.999,506,0.918,1.31,2021-04-15 02:45:11.524608,147.0715664322702
4408,COSMOS,DC21fuhr,632570,149.61649244893,3.56818019762,59319.12633546,g,22.917,0.097,0.71,514,1.105,1.35,2021-04-15 03:01:55.383744,143.0231848442272
4409,COSMOS,DC21fjao,561936,149.55500843184,3.69005784106,59319.04774998,g,22.28,0.049,1.0,476,1.024,1.19,2021-04-15 01:08:45.598272,179.6238502884191
4410,COSMOS,DC21fjao,562240,149.55499200364,3.69008758423,59319.04876279,r,21.788,0.036,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,179.0565144414278
4411,COSMOS,DC21fjao,572956,149.55475512157,3.69041059965,59319.06079798,g,22.242,0.051,0.979,486,1.064,1.2,2021-04-15 01:27:32.945472,172.36589517324757
4412,COSMOS,DC21fjao,573586,149.55473032997,3.69042979854,59319.06182515,r,21.797,0.04,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.80292831045722
4413,COSMOS,DC21juoc,1225540,149.5894677699,3.78320536187,59358.00342262,g,21.191,0.075,0.96,1052,1.136,1.29,2021-05-24 00:04:55.714368,149.00024518800416
4414,COSMOS,DC21juoc,1226047,149.58972530725,3.78318686763,59358.00468874,g,21.276,0.077,0.597,1053,1.092,1.29,2021-05-24 00:06:45.107136,148.5119875501711
4415,COSMOS,DC21clmq,12007670,149.62323324243,3.81212899799,59582.29817009,g,21.633,0.035,1.0,7669,1.082,1.22,2022-01-03 07:09:21.895776,-164.65249918815016
4416,COSMOS,DC21clmq,12009121,149.62321955874,3.81204993569,59582.29919352,r,20.967,0.019,1.0,7670,1.002,1.22,2022-01-03 07:10:50.320128,-165.1796822710689
4417,COSMOS,DC21clmq,12009931,149.6232013264,3.81199362751,59582.3005132,i,20.858,0.022,1.0,7671,0.932,1.21,2022-01-03 07:12:44.340480,-165.86389059249922
4418,COSMOS,DC21clmq,12014658,149.62308410552,3.81148533834,59582.31069795,g,21.606,0.03,1.0,7678,0.946,1.2,2022-01-03 07:27:24.302880,-171.29085076503387
4419,COSMOS,DC21clmq,12015828,149.62306578248,3.81143295145,59582.31172306,r,20.898,0.016,1.0,7679,0.82,1.2,2022-01-03 07:28:52.872384,-171.84926294325967
4420,COSMOS,DC21kfth,1292611,149.68039601296,3.48845966956,59366.97621734,g,20.23,0.011,0.999,1142,1.513,1.28,2021-06-01 23:25:45.178176,149.9581394406163
4421,COSMOS,DC21kfth,1285890,149.68063319061,3.48843072587,59366.9774778,g,20.22,0.01,1.0,1143,1.434,1.28,2021-06-01 23:27:34.081920,149.4566865620592
4422,COSMOS,DC21kfwa,1292702,149.64017985299,3.54818003833,59366.97621734,g,22.192,0.067,0.96,1142,1.513,1.28,2021-06-01 23:25:45.178176,149.9497991484593
4423,COSMOS,DC21kfwa,1286141,149.64041340574,3.54813000655,59366.9774778,g,22.056,0.057,1.0,1143,1.434,1.28,2021-06-01 23:27:34.081920,149.4491320774328
4424,COSMOS,DC21kfwa,1293772,149.64064621374,3.54807618108,59366.97873575,r,21.545,0.049,1.0,1144,1.231,1.29,2021-06-01 23:29:22.768800,148.95568907144525
4425,COSMOS,DC21kfwa,1294887,149.64084889979,3.54804874771,59366.97989459,r,21.457,0.055,0.926,1145,1.549,1.29,2021-06-01 23:31:02.892576,148.50661714755648
4426,COSMOS,DC21kfum,1292724,149.63728977241,3.58161555796,59366.97621734,g,21.058,0.025,0.693,1142,1.513,1.28,2021-06-01 23:25:45.178176,149.9668507567168
4427,COSMOS,DC21kfum,1286172,149.63753783592,3.58153210251,59366.9774778,g,21.025,0.023,1.0,1143,1.434,1.28,2021-06-01 23:27:34.081920,149.4663576339275
4428,COSMOS,DC21fjdm,562311,149.80785423319,3.4844713806,59319.04774998,g,21.016,0.015,1.0,476,1.024,1.19,2021-04-15 01:08:45.598272,-179.983668314536
4429,COSMOS,DC21fjdm,562306,149.80787441867,3.48451110424,59319.04876279,r,20.22,0.008,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,179.44592608753808
4430,COSMOS,DC21fjdm,10047619,149.80790801058,3.48455508317,59319.0500871,i,20.292,0.012,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,178.70030923868245
4431,COSMOS,DC21fjdm,571673,149.80810795975,3.48488847696,59319.06079798,g,21.001,0.016,1.0,486,1.064,1.2,2021-04-15 01:27:32.945472,172.71304898502424
4432,COSMOS,DC21fjdm,573628,149.8081097984,3.48492592635,59319.06182515,r,20.233,0.009,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,172.14604567935055
4433,COSMOS,DC21fruj,607100,149.80913760331,3.48653976648,59319.11367262,g,20.972,0.015,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,147.6105271385387
4434,COSMOS,DC21fruj,608212,149.80916009434,3.48658654562,59319.11471672,r,20.178,0.007,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,147.21931091908488
4435,COSMOS,DC21fruj,10054853,149.8091946492,3.48664286179,59319.11605387,i,20.246,0.011,1.0,2015,0.843,1.31,2021-04-15 02:47:07.054368,146.72447461204507
4436,COSMOS,DC21fruj,623811,149.80939453805,3.48695008918,59319.12633546,g,20.894,0.015,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,143.14664066513828
